Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Core,,,2017-12-26 15:43:34,2017-12-26 15:43:34,0.390s,INCOMPLETE
,,,,,,
Test Cases/AllCases/My Account/SEP_FA_CustomerLogin - Iteration 1,,Assert Successful Login,2017-12-26 15:43:34,2017-12-26 15:43:34,0.091s,PASSED
